0,0.1484229532892379,0.2201151860201596
1,0.1451569978089527,0.21585824802328693
2,0.14223783213430125,0.21200038249621017
3,0.13910184411723195,0.2078163474112645
4,0.13622854650286573,0.20293415874671822
5,0.13364250862511956,0.19875994808903896
6,0.13077285022046925,0.19476426948297207
7,0.12792728178275506,0.1903272814981173
8,0.125378539065039,0.18607844492693953
9,0.12284079267251354,0.1825424882412297
10,0.12039212640591156,0.17844663350547213
11,0.1178352069340809,0.17475716736218558
12,0.1156268847627001,0.17099940886611767
13,0.1132345321288795,0.16709822592478416
14,0.11108778872902579,0.1635635330576174
15,0.10889552518222649,0.16051871261354175
16,0.10673647317109886,0.1573549240956013
17,0.10490024541020301,0.15471499596174695
18,0.10283548843638134,0.1515640534051235
19,0.1009413117942702,0.14858812905915655
20,0.09914710848343915,0.14592639489418335
21,0.0972604316341059,0.14287935568696764
22,0.09551502571375482,0.14036423347368482
23,0.09381042753132796,0.13768095811225034
24,0.09218479333592838,0.13514322814970606
25,0.09069448655645265,0.13314341364666685
26,0.08923970809842845,0.1308778440652597
27,0.08772996161813866,0.1283736117255355
28,0.08628669880604702,0.1259771404938585
29,0.08489719068099826,0.12375350521080458
30,0.08353873857673601,0.12157934852434459
31,0.0821985826324234,0.11944927074353935
32,0.0809769084140152,0.11749817168619096
33,0.07996526210186289,0.11595653728886599
34,0.07874270657119337,0.1141141560567001
35,0.07764978719044517,0.11228824379725974
36,0.07652787525306733,0.11071727401889749
37,0.07545034467542873,0.10910386551004528
38,0.07444122869748919,0.10767022102933146
39,0.07341772676238642,0.10596601419667659
40,0.07245922583193541,0.1043986537116605
41,0.07149997327061883,0.10288207864291224
42,0.0706204478292627,0.10155495554347654
43,0.06972359212717862,0.09995425866868822
44,0.06886428371681924,0.09844094407525886
45,0.06804080928261634,0.09700032505037585
46,0.06724216445050114,0.09580091642700114
47,0.0664571429837382,0.09453889932477176
48,0.06571874668342917,0.09330149193798078
49,0.06504915573524625,0.0922625709104681
50,0.06435212420767673,0.09122958496836758
51,0.06368195799813964,0.09007318972086538
52,0.06300811006806471,0.08902468287380114
53,0.06240660769062858,0.0879322923649213
54,0.06180884464414392,0.08685990782172129
55,0.06121747712548629,0.08589847347286904
56,0.06067817343629679,0.08514912124283598
